user,item,timestamp
15812,864,1653123880751
26729,16691,1653124057450
8958,15267,1653124262610
4605,16691,1653124364767
6675,16691,1653124745336
26845,10157,1653125134904
19899,864,1653125340628
21046,19737,1653125390860
25383,16980,1653125391525
31725,2375,1653125413641
16366,19737,1653125500684
36732,1409,1653126312098
18844,2525,1653126650288
34638,8051,1653126841986
48742,735,1653126933863
14760,9351,1653127002225
9550,16980,1653127018661
12387,7568,1653127098205
48795,8397,1653127263815
49873,2375,1653127268661
26747,16369,1653127326041
35661,11627,1653127398456
8552,15267,1653127461408
23534,10457,1653127463264
618,3542,1653127644571
32255,3465,1653127762232
43973,15267,1653127830280
13572,8243,1653127994546
32795,8243,1653128109164
4686,16691,1653128297999
33283,9872,1653128355364
49270,16691,1653128512663
15797,16691,1653128650837
78,16980,1653128661093
4356,3542,1653128820863
3464,18362,1653128824813
34134,6423,1653128862894
36676,2757,1653128902048
6959,7135,1653129243520
11243,18012,1653129374476
24029,2525,1653129558609
35726,15267,1653129661028
3685,1146,1653129909437
31144,10524,1653130121364
26962,15381,1653130264761
35503,5079,1653130385078
5180,2375,1653130565667
18269,469,1653131210757
28161,11449,1653131218520
21227,16050,1653131248753
23335,11803,1653131285708
9069,11449,1653131400947
29854,11449,1653131531575
45075,16050,1653131727911
44135,4323,1653131903372
16041,9872,1653132476495
26215,8516,1653132738144
3275,16691,1653132855502
49089,3159,1653132902075
29685,10474,1653133098215
30648,16691,1653133191418
13243,16691,1653133377928
10958,7135,1653133412573
35231,18362,1653133522916
19471,10524,1653133882625
12313,12568,1653134028000
2776,11449,1653134147079
8172,7846,1653134186631
27778,15135,1653134213291
31579,11449,1653134340948
25863,4066,1653134506359
15002,15381,1653134642969
9817,19737,1653134747490
41689,16318,1653135246185
13403,18362,1653135513890
13926,15267,1653135981420
35728,1898,1653136496698
40911,12106,1653136897155
8432,735,1653137340115
47834,6158,1653137364720
11219,17422,1653137764517
9740,1469,1653138004250
49747,16050,1653138087242
11121,16168,1653138289006
27093,16691,1653138466740
43222,16369,1653138664116
34592,6398,1653138665976
43923,7904,1653138710821
9967,6158,1653138824242
18120,11449,1653138905282
28262,8051,1653138987804
39933,18304,1653139014113
9092,8289,1653139308379
25488,6344,1653140014397
14197,8051,1653140165041
49803,16691,1653140210747
22052,8051,1653140397012
38169,8243,1653140935651
40421,11444,1653141174655
33924,14306,1653141238953
35462,15267,1653141559302
8988,10846,1653141594266
36850,11449,1653141613783
31662,11934,1653142163394
37291,19135,1653142219307
4688,1898,1653142469590
1289,15267,1653142585201
37676,4066,1653143117339
36562,9351,1653143265142
38851,8051,1653143443369
39908,12328,1653144274803
19349,18362,1653144666538
3689,11095,1653144676919
46956,11934,1653144927597
8496,18362,1653145032292
27613,5593,1653145479768
28752,17422,1653145557232
11764,3465,1653145626351
7120,1469,1653145701311
5048,3542,1653146014211
40983,13753,1653146025441
12779,17563,1653147020023
49190,10524,1653147423171
23963,10524,1653147480283
17416,17422,1653147483425
23963,19680,1653147751137
17625,16050,1653148493035
1614,10474,1653148671486
46321,6266,1653148826573
13226,15267,1653148827985
25159,11934,1653149214457
47625,16168,1653149411993
5995,14290,1653149580296
49920,2525,1653149641262
16586,14009,1653149641349
46061,10162,1653151723372
32917,7568,1653151784446
24506,16257,1653152341294
16534,15267,1653152859202
48085,17563,1653153124377
4980,19737,1653153320565
33958,15267,1653154084050
22482,11565,1653156437831
7447,1050,1653157287713
41632,13788,1653158827218
3428,10474,1653161464111
3496,17581,1653163280123
1444,11444,1653163408517
26889,16369,1653169184576
46204,14009,1653169929591
47466,2722,1653171759660
21213,5436,1653172265260
24950,10515,1653172761935
29103,3935,1653173563667
13812,16980,1653175202834
6390,16369,1653175544670
359,6158,1653176316782
20128,19737,1653176319907
43805,15440,1653177344315
3372,8051,1653177362117
49856,19737,1653177387482
11938,15267,1653178093932
43068,15267,1653178335700
38430,11934,1653178723596
33794,16369,1653178786859
31375,6398,1653179008080
29527,7362,1653179081145
34289,16468,1653179146537
3940,5412,1653179159493
17244,11934,1653179416623
28007,11699,1653180144254
9850,11934,1653180599453
9211,15369,1653180687794
35231,11934,1653180715660
22169,11934,1653180815193
38583,10125,1653181138257
2044,12264,1653181219871
37913,15267,1653182679444
27346,14306,1653182735341
48743,18547,1653183139402
47244,11934,1653183612900
1906,1469,1653183716308
32962,11444,1653183972111
10401,2757,1653183975107
39532,11449,1653184037314
48636,11934,1653184085878
16303,11934,1653184215855
20020,14290,1653184513081
45757,11934,1653184513396
41310,6158,1653184941358
39738,14306,1653185410129
44380,18362,1653186286699
46475,1168,1653186501247
29437,16691,1653186585666
9317,11111,1653186754961
35989,14009,1653186832540
34266,14290,1653187179102
15656,3268,1653187256983
43825,2027,1653187465635
34687,18362,1653187898715
31026,15287,1653188014069
14084,11934,1653188368759
39961,15287,1653188522036
46685,12983,1653188599942
2721,11449,1653188852795
21498,15381,1653189066365
7229,11098,1653189722157
40523,8290,1653189933740
36721,3542,1653190090326
17372,15287,1653190513781
22588,16369,1653190729038
24660,15381,1653190731094
13658,8243,1653191009076
13658,11958,1653191372830
34541,8290,1653191597844
27488,11934,1653192232808
21652,10474,1653192245359
15828,15287,1653192278791
22535,2722,1653192899934
22488,15287,1653193340400
30229,17243,1653193698686
47071,2956,1653194234199
8918,4959,1653194251731
2234,10524,1653194360741
33985,14015,1653194891437
5677,19737,1653194898106
47348,6789,1653194975408
11079,15435,1653195117047
43334,10474,1653195122292
8607,8051,1653195223761
21456,11934,1653195417241
10347,11449,1653195432894
26767,16369,1653195591488
29297,11934,1653196227862
22915,5297,1653196433096
38211,2525,1653196844065
32558,4959,1653196846076
37571,1922,1653196921048
49114,190,1653196927476
48205,16980,1653197006625
3677,12919,1653197325846
4721,16334,1653197463141
8348,2696,1653197487721
9124,190,1653197520123
25906,190,1653197931351
41677,16049,1653198404671
9280,14290,1653198428615
48099,15381,1653198976805
9514,8243,1653199085435
1197,19737,1653199127387
48933,11111,1653199908710
45757,11449,1653199948752
35,11958,1653200171988
36445,7568,1653200612568
14749,3268,1653200711756
15812,10474,1653200741971
43188,11444,1653201071454
45757,5135,1653201151842
36030,531,1653201651324
7525,11958,1653201856094
43867,8051,1653201928152
12799,16691,1653202139216
21053,190,1653202220776
22386,12837,1653202312559
17334,9916,1653202879847
45104,735,1653202882527
38910,10474,1653203062275
1854,190,1653203116814
9460,15435,1653204711288
37291,16573,1653204755367
18369,12732,1653204850075
11908,3787,1653204918305
3940,14290,1653205028296
12138,3542,1653205116043
48554,7135,1653205269318
34126,2722,1653205273430
29595,11444,1653205791464
14070,770,1653206186055
42414,15435,1653206233122
7195,10162,1653206595312
34369,18547,1653206806703
23495,16369,1653207662233
74,14610,1653207692555
29113,13001,1653207717480
9609,5111,1653208231626
32884,11958,1653209357585
5992,16984,1653209757006
2588,12359,1653209766253
21350,17581,1653210071725
42678,190,1653210147668
6300,10524,1653210222856
10993,12359,1653210303976
27273,7568,1653210416204
30874,190,1653210447775
2259,9799,1653211241100
44540,190,1653211269231
12779,17812,1653211972099
49457,190,1653212163016
14228,7362,1653212298867
24358,17422,1653212446001
11512,7568,1653212568697
29642,190,1653212884950
14794,12359,1653212923631
18987,6158,1653213446534
23213,15606,1653213538865
15031,12919,1653213649726
44082,16960,1653213817585
12708,8243,1653214008588
25976,13360,1653214051072
42592,14742,1653214053770
45693,11449,1653214161247
20702,190,1653214643635
31258,15287,1653214959741
17939,15836,1653215077537
49098,15435,1653215330456
21296,4823,1653215420651
21461,10846,1653215525583
25891,3372,1653216029414
40608,14290,1653216049397
26997,15836,1653216275347
33616,190,1653216334163
33595,15836,1653216349575
30458,4823,1653216403941
28541,17581,1653216464897
24071,1031,1653216500575
45335,14009,1653217288703
17009,15836,1653218135665
12731,770,1653218267973
14781,7568,1653218445481
36510,16980,1653218531079
34676,16369,1653218899378
12273,14009,1653219316895
7118,2956,1653219318978
1854,5429,1653219809816
12900,604,1653219853616
30256,13753,1653220119341
47832,15435,1653220291234
17083,531,1653220652857
19131,19737,1653220813968
9695,11958,1653220954595
10476,15435,1653221537701
1015,9307,1653221538989
40704,4959,1653221620203
26304,3787,1653221776157
20958,15202,1653222369640
33611,16691,1653222756891
37781,13481,1653223153560
19966,2766,1653223514714
40160,15836,1653224161506
394,12568,1653224373539
14068,15836,1653224440846
42030,8479,1653224642536
48227,15836,1653224674190
5613,15836,1653224679491
40771,13610,1653225190676
32028,5111,1653225693946
32784,15836,1653225707656
6204,5135,1653225824007
20226,15287,1653226055391
10609,15836,1653226183135
38938,2757,1653226419027
2414,15836,1653227023541
48599,13656,1653227147098
48994,11958,1653227464001
21475,2956,1653227562411
24841,15836,1653227569847
6069,15836,1653227894662
14169,15287,1653228072707
35332,16691,1653228252287
43215,15435,1653228269683
2149,9916,1653228303543
38966,8516,1653228437142
35371,709,1653228716475
2473,190,1653228878136
15322,13025,1653229130802
23377,13656,1653229211738
5180,7568,1653229349354
45835,15836,1653229365496
43207,15836,1653229577196
41242,531,1653229596576
34961,2525,1653230056459
45114,9916,1653230131851
22332,15836,1653230446459
18109,190,1653230751858
11496,190,1653230934782
15195,16756,1653231308662
19834,2027,1653231483711
45353,14095,1653231547056
33939,11467,1653232221266
36582,14009,1653232873537
38234,8333,1653232918913
13728,13656,1653233860962
25017,14290,1653234428946
38003,15836,1653234616759
19628,16050,1653235506311
29712,16050,1653235545771
13258,2956,1653235636150
25951,15836,1653235718766
18452,12230,1653235793383
5344,15836,1653235840937
17308,11934,1653236378157
29863,190,1653236390251
36533,190,1653237192580
45250,3542,1653237354989
13976,10125,1653238540851
24454,17336,1653238674983
19994,10457,1653238750617
36203,15836,1653239015833
22588,13788,1653240243297
384,17563,1653242925032
1162,3542,1653243775787
24635,15836,1653244427459
13987,16369,1653244479659
5222,2624,1653244623031
38829,14306,1653251172424
25896,15836,1653254207236
4572,15836,1653254714374
34548,15836,1653256574165
39026,6192,1653257202536
38925,15836,1653257413971
11911,16719,1653257909793
2171,15836,1653258941121
30648,13656,1653260248844
27550,8051,1653260991330
456,15836,1653261127928
40991,15836,1653261975059
26529,15836,1653262257267
9004,1469,1653263625599
230,6937,1653266080575
48396,11467,1653266081617
19586,15381,1653267839797
11708,15836,1653268920596
18862,190,1653268946894
37843,9072,1653269358732
31414,8516,1653269687455
34893,5079,1653269777836
19779,15836,1653270799626
36449,15836,1653270963808
44420,16334,1653271667007
42132,8878,1653271671638
20775,15836,1653271715446
42136,15836,1653272180544
49849,18547,1653272227198
26924,18116,1653272271775
25918,11467,1653273558445
8105,13760,1653273685264
38228,15836,1653274064329
43692,15836,1653275356569
1687,13760,1653276572783
23666,17934,1653276616278
34657,11449,1653276626526
49680,3787,1653276897021
42065,19737,1653277881667
19419,11203,1653278811181
14521,8516,1653279314190
20592,15836,1653279504374
26210,15836,1653280626848
15376,5603,1653281277758
6518,8878,1653281349030
22735,10996,1653281651487
27687,10996,1653282032949
35726,6087,1653282207182
37781,11199,1653282279600
7156,8878,1653282299629
36478,2525,1653282448132
14546,16318,1653282581318
20247,15836,1653282772464
8626,15836,1653282822443
25545,5079,1653282895054
18223,13610,1653283072368
22312,8878,1653283246779
32046,2525,1653283359468
30930,15836,1653284043812
46124,1146,1653284291099
48632,4280,1653284526622
38104,10996,1653284711578
2746,10996,1653284732932
20521,18000,1653285052887
21854,19314,1653285344465
29385,1085,1653286333090
27105,15836,1653286771330
17638,8878,1653287726993
9255,8051,1653287886819
15955,17934,1653287958821
49674,13429,1653288086979
13840,15836,1653288305077
19253,14432,1653289718428
34517,14432,1653289751033
48401,14432,1653290290770
28737,14432,1653291221712
47804,11467,1653291360141
47221,14432,1653291477662
19855,14009,1653293056575
15756,1115,1653293168875
7727,14432,1653293742187
33611,13656,1653293909414
10187,14432,1653294063971
12170,7846,1653294418212
39549,14432,1653294745451
32386,2525,1653294856971
28523,14432,1653295660541
36281,10996,1653296596693
7451,17934,1653297031811
17152,15836,1653297071715
10882,19737,1653297105438
19871,4315,1653297199243
39731,12359,1653297229032
41242,8878,1653297348525
25455,1146,1653297418251
9980,13457,1653297795813
10543,13760,1653297973997
1708,15427,1653298446998
12285,190,1653298727828
14228,475,1653299443575
22257,13025,1653299682636
5965,316,1653299700395
44253,2525,1653300054226
30705,4315,1653300319842
23335,14432,1653300339751
47148,14432,1653300582432
17306,1178,1653300682892
3197,14432,1653300865480
31536,19445,1653301154152
9371,14432,1653301308437
29983,16369,1653301580118
44469,8878,1653301621456
1958,8878,1653301923668
27586,19278,1653301994056
29347,8878,1653302039819
3616,4315,1653302172116
26227,13656,1653302180843
15527,16719,1653302303790
17615,4315,1653302882779
9695,11467,1653303442274
20507,14290,1653303518068
41912,13010,1653304016125
32449,19278,1653304830194
26747,12949,1653305313242
38977,19162,1653305723046
19119,16719,1653305829587
37373,8290,1653305899682
26133,6552,1653306498725
28059,19445,1653307027536
23713,1178,1653307233254
35553,13248,1653307246190
15196,19162,1653307405337
26603,19278,1653307514247
15955,16980,1653307907229
49826,12949,1653309024111
21417,18362,1653309038020
28142,8878,1653309157397
25230,11467,1653309222183
20803,13656,1653309360359
20466,13656,1653309555058
37552,12949,1653309665759
6300,15435,1653309860333
18132,4315,1653310280354
26869,13429,1653310586205
35355,19278,1653311598703
2804,17934,1653311678300
30350,19162,1653311787780
9184,11444,1653311801287
38851,19278,1653311995374
41878,13457,1653312189714
37828,316,1653312196099
44569,19162,1653312372291
41026,8243,1653312967555
35355,13656,1653313017354
47248,11467,1653313168084
35475,13656,1653313323496
44164,8243,1653313467518
3484,19278,1653314349653
21387,19278,1653314941406
16658,19162,1653315349862
10597,19278,1653315523763
47470,15836,1653315559747
49108,19278,1653316183296
20796,4315,1653316889135
24105,19737,1653317156150
21020,5129,1653317291375
17149,8878,1653317414949
15854,8051,1653317556239
26672,9916,1653318007738
38086,2266,1653318096782
8185,14432,1653318140115
16526,9846,1653318316122
18463,2624,1653318349088
44773,16049,1653318541365
37503,7568,1653318788506
37754,14432,1653318997006
18269,8290,1653319000955
26659,14432,1653319060266
22779,18362,1653320717641
20396,15836,1653320875436
1448,12949,1653321105582
28456,14432,1653321185261
7449,17934,1653321502013
25735,13025,1653321604550
17372,12949,1653322276026
21046,10119,1653322437087
13441,2266,1653322591309
1097,1115,1653322890304
29680,3787,1653324316618
4918,17934,1653324430112
17699,13457,1653324606860
6899,12949,1653326409501
6692,13481,1653326648239
4356,8424,1653332315283
14010,15836,1653333892002
27474,8516,1653335578881
5460,6560,1653335773749
31489,12359,1653336211027
18064,5129,1653337322700
17501,4315,1653340290457
38164,18313,1653341545924
29433,19278,1653342817175
4534,10524,1653343088861
37838,13248,1653344035835
42210,5129,1653344811155
17396,6957,1653345608431
2564,14432,1653345899796
19968,14432,1653346459328
46019,2696,1653348757617
46223,10524,1653348984984
33384,2624,1653350107713
12573,18862,1653351510835
32665,10996,1653351655571
44959,19162,1653351677496
40205,14432,1653351942885
44771,12309,1653352050715
30575,11586,1653352630616
47246,1178,1653352646492
6295,15836,1653352839887
15979,15427,1653353275154
29571,19162,1653353896061
44454,15287,1653357672568
49863,19278,1653357725864
45404,5500,1653358108365
25863,12137,1653358670892
522,14290,1653358982888
42752,8607,1653359189165
37332,19278,1653359341555
6899,3875,1653359701709
12708,5129,1653360213244
17380,15287,1653360354851
25089,4266,1653360476126
16993,12137,1653361014302
41326,17096,1653361928562
45633,8516,1653362027140
46923,8878,1653362344219
42287,8424,1653362557266
13991,10524,1653362697778
37218,4245,1653362850902
45168,4823,1653363131649
33692,17770,1653363518547
41477,16691,1653364018578
7449,15836,1653364611632
37934,316,1653365068318
27880,17934,1653365595677
28161,18362,1653365758301
30452,13656,1653365823628
11514,12137,1653367157101
22219,2525,1653367709549
43586,9307,1653367785510
43586,10223,1653367853369
47013,15427,1653368067471
969,10223,1653368394129
45076,19162,1653368788095
31490,4315,1653369188186
29304,2266,1653369514858
34813,11731,1653370286879
22334,3104,1653370315304
48135,475,1653370775232
15146,190,1653370940209
13926,11731,1653371082972
48520,11958,1653371088821
36318,11731,1653371125240
31578,3935,1653371149696
37705,18698,1653371356380
32968,13025,1653371374731
40470,11731,1653371969419
16391,12146,1653373620400
42605,15836,1653373714191
34951,11731,1653374716711
29160,8243,1653375342138
18844,12146,1653375642232
2581,906,1653376118779
22219,12146,1653376490173
17776,2360,1653377328589
39329,6992,1653377742686
20854,12949,1653379289088
49090,14290,1653380112684
32931,6560,1653380373856
34801,12137,1653381111185
6854,12146,1653381222762
7449,2525,1653381575060
22334,3211,1653381646606
9465,2956,1653381919356
26535,12146,1653382490570
30813,15435,1653382713851
11790,12146,1653383098344
33216,12919,1653384094908
15748,3310,1653384134105
38852,709,1653384337666
42086,2405,1653385256009
2648,13682,1653385485507
22727,12146,1653385598053
35165,4823,1653386184032
28048,10457,1653386474891
32004,7568,1653386589510
22287,13457,1653387529544
32046,12146,1653387659224
39377,316,1653387780638
22588,9799,1653387926735
28877,19278,1653388188208
38280,1291,1653388761092
31265,864,1653388867874
38082,12146,1653388906650
40931,19162,1653389054829
39,12146,1653389266337
28445,316,1653389467859
19886,11409,1653389844862
27058,1168,1653389899049
4618,16980,1653390333765
9579,17645,1653390800709
29327,553,1653391531369
4998,702,1653391614428
16442,553,1653391637949
40328,553,1653391682208
22749,553,1653391912609
41351,553,1653392132760
14471,11731,1653392162790
28980,19737,1653392206315
26178,19278,1653392700780
5956,12101,1653392833027
38610,4823,1653393238313
36673,15836,1653393919919
3235,14964,1653394163981
44694,553,1653394207816
8294,12101,1653395822382
35543,13457,1653395877734
37952,16468,1653395901168
5678,4066,1653396012628
1925,12101,1653396408289
2243,19445,1653396647772
26607,7568,1653396652519
48599,10743,1653396823141
13466,8424,1653396860408
26603,553,1653396867904
223,12137,1653396914577
24052,65,1653397428941
32386,12146,1653397647740
1752,8424,1653397711406
36279,19278,1653397911171
49027,9351,1653397984292
35537,553,1653398042215
17346,6398,1653398877670
45027,12101,1653398897527
11597,553,1653398902954
29528,16719,1653398915003
2986,553,1653399041232
16430,4280,1653399050488
49920,12146,1653399250940
33186,12146,1653400084019
28305,15219,1653400088273
17095,316,1653400122369
35971,12146,1653400222590
23049,14860,1653400551140
24663,12230,1653400758406
44253,553,1653400958869
38357,15966,1653400975990
15504,2266,1653401017067
18980,19445,1653401105289
44401,6552,1653401430225
30256,17563,1653401769263
34045,15966,1653401812939
20973,9846,1653402121807
35727,15219,1653402398477
36829,553,1653402410862
42086,17356,1653402656033
47273,3310,1653402759550
37004,6398,1653402931384
19195,864,1653403420707
1326,12359,1653403862077
17620,15219,1653405054112
40044,11958,1653406470025
39328,14432,1653406844680
37830,11731,1653406956502
44442,553,1653407312289
37830,8424,1653407636807
553,16468,1653407755018
4811,553,1653408833335
41523,65,1653409289451
39969,12146,1653409589617
27707,6937,1653410264148
45076,12101,1653410792088
7014,3778,1653410980168
32945,15219,1653412335028
23369,15287,1653414155248
25558,10125,1653414982831
8141,12146,1653418189334
27718,11449,1653419137345
13778,19737,1653423839258
45222,15219,1653424405304
10223,12101,1653428986452
28099,11586,1653430305340
22333,10524,1653433615694
15753,12146,1653437142172
21016,12146,1653437239690
41121,12137,1653438014907
417,12146,1653438757144
39209,12359,1653439692712
10112,18072,1653440677657
25735,12101,1653440947532
44708,12146,1653444091053
45201,13501,1653444285613
48310,2696,1653445608340
37479,4066,1653447028342
3503,18546,1653450022299
21033,5396,1653450189459
209,12003,1653450380476
29642,553,1653450702930
24456,8243,1653450952441
26891,12146,1653451116747
22101,8051,1653451219934
14832,553,1653451308857
4721,12359,1653451575341
21033,12146,1653451731022
26146,12146,1653452403966
21978,15219,1653452482929
384,604,1653452518230
46305,4959,1653454064919
42838,12948,1653454145929
49220,12101,1653456350098
37301,18864,1653456708273
15380,18547,1653457567632
11395,15374,1653458582750
22588,2145,1653460573677
7723,10294,1653460810101
45996,17096,1653461543822
11790,12359,1653463154432
15902,6603,1653463671493
5792,1961,1653464830540
2703,5500,1653465602580
33126,6158,1653468248738
34143,16168,1653468812224
6031,5500,1653469629362
27204,13753,1653470366697
13987,65,1653470678854
8807,2525,1653471236820
34984,14432,1653471261836
31634,9452,1653471343146
2882,5500,1653471561798
39100,12146,1653471574797
44834,14290,1653472548974
19156,4657,1653472723783
24861,14290,1653473997574
5710,16980,1653474032489
23747,8878,1653474493171
27543,12101,1653475420322
41064,9307,1653475928826
11218,15427,1653475937807
1766,7568,1653476472770
4766,15381,1653476952769
12506,12146,1653477382386
14142,17417,1653477416109
47527,553,1653477561437
30463,13025,1653477979629
24514,12112,1653478081833
695,5500,1653478745446
27660,17417,1653478861251
25715,7264,1653478989274
3526,13501,1653479552149
31891,10457,1653480595660
11761,316,1653481192543
48826,11586,1653481391772
37952,9846,1653481412655
32160,6992,1653482197245
11597,17417,1653482781200
7575,12101,1653483097536
682,17417,1653483376674
45814,15966,1653483937222
9722,2027,1653485539110
25626,12137,1653485833029
1062,5351,1653485953800
38768,9260,1653485988781
9933,5351,1653486219069
415,4066,1653486272813
28058,7264,1653486547151
27023,12146,1653486773120
27974,17645,1653486779733
14995,18032,1653486998782
43535,14860,1653487686121
46903,7568,1653487962336
46381,6937,1653488994002
32615,10572,1653489010458
19899,3806,1653489334285
7459,5351,1653489471725
15406,14009,1653490709961
27376,1028,1653491807487
24406,10515,1653492208879
33437,19658,1653492756235
20312,16221,1653492961440
27595,10125,1653493200779
31144,17417,1653493360278
34195,2624,1653494079919
4508,16050,1653494423291
13315,4066,1653496942403
36462,14736,1653497150934
6311,14610,1653499509585
40866,15219,1653500085145
25279,12611,1653502522340
25187,5351,1653504542158
29241,5593,1653508208510
46256,14432,1653509061390
12525,5600,1653510370657
39209,13753,1653515031837
40470,735,1653516242029
2564,3310,1653518599577
29491,17417,1653519156289
17240,553,1653519407329
13986,15966,1653519965088
15743,19445,1653520294398
46816,86,1653520770454
45025,11098,1653521520917
11111,3058,1653522419134
45391,16756,1653522489982
30191,10996,1653522638170
36762,11409,1653523609073
7717,2871,1653525785360
4888,18590,1653526226563
12708,9685,1653526919107
14769,17417,1653527134517
43215,3488,1653527319483
38115,12611,1653528181019
6677,4066,1653528656028
12709,5928,1653529414171
21101,12611,1653529563416
42312,1469,1653531355787
9934,12568,1653532311239
25103,12706,1653533020341
24150,10572,1653533303773
10970,16744,1653534399512
26234,12146,1653535250069
44524,14736,1653535462857
40166,389,1653535838556
21033,9898,1653535998750
18915,15381,1653537040248
23790,15287,1653537063403
35236,4245,1653537671298
47306,5603,1653537894583
25455,17645,1653537953529
43331,13753,1653538523773
14995,10524,1653538893545
2495,2842,1653538936978
48068,12328,1653539183658
34866,2266,1653539657027
21347,5500,1653540326164
292,7000,1653540486399
20461,10572,1653541032487
38115,1784,1653541200420
11523,15772,1653541307481
298,18563,1653541343848
29646,12146,1653541381540
32071,12611,1653541846717
7460,14610,1653542014552
23860,12919,1653542912564
42341,10572,1653543186172
46460,704,1653543278572
7946,14930,1653543739041
10839,2525,1653544454142
17022,2266,1653545067576
21480,864,1653545670874
27875,10125,1653546124470
20798,10743,1653547896202
13726,16168,1653549868508
21210,7261,1653550127116
6098,10457,1653551855357
21934,16168,1653551891879
14995,12983,1653552113298
34269,2842,1653552736883
28777,735,1653553412020
6968,3522,1653553561552
38136,3522,1653553721956
6565,3522,1653553933781
33366,3522,1653554025713
2858,3522,1653554238473
10225,3522,1653554354054
35242,16468,1653554378235
40358,11095,1653554983574
28523,3522,1653555066274
18743,3190,1653555716425
24290,17645,1653556078485
37889,10489,1653556113409
4727,14306,1653557280272
20854,15124,1653557505474
48401,3522,1653557674950
6921,9916,1653558099772
5826,3522,1653558325287
43105,2871,1653558420722
29984,9916,1653558472576
18226,3522,1653558614104
15075,12367,1653558738202
32176,11133,1653558767392
27875,10572,1653559023970
15797,15435,1653559108748
13567,3228,1653559954634
7556,3522,1653560112064
13306,13601,1653560244592
19809,15267,1653560268957
43942,1530,1653560482103
21594,17417,1653561020318
12385,11133,1653561269320
7403,2266,1653561403062
48564,2842,1653561603034
2293,6423,1653562140437
28444,8424,1653562233752
16783,2844,1653562633467
27424,1200,1653562745161
23018,10223,1653562858531
36027,7568,1653563013590
5708,3522,1653563114119
7717,13601,1653563270813
40908,2145,1653563574242
26545,17417,1653563583098
36757,17887,1653563691792
3043,13601,1653563897793
25408,12611,1653564034334
26335,12611,1653564037537
11311,15837,1653564172830
33087,11133,1653564339732
39477,11133,1653565311969
6854,3522,1653565367080
17277,17581,1653565498781
15999,12137,1653565756366
10493,10489,1653566324737
74,17243,1653566627505
13522,2722,1653566857146
47196,95,1653567448558
16914,2844,1653567797788
44428,3522,1653568141436
13943,2722,1653568924526
22080,5351,1653569303523
42972,10489,1653569780975
45896,10294,1653570113190
37701,16089,1653570291426
48446,11133,1653570374621
39420,3522,1653570627717
18619,13601,1653570672113
15324,3522,1653570724643
9998,17442,1653571265418
49114,17417,1653571493901
22235,10572,1653571518880
27445,12611,1653572029120
20191,11133,1653572306573
16430,16912,1653572319606
9574,9452,1653572340560
47221,3522,1653572345753
12581,9307,1653572442542
6200,11133,1653572688876
39642,3522,1653572721597
42448,8290,1653572723817
11282,14009,1653572868866
32735,16912,1653572930176
18853,6484,1653573154381
5392,15124,1653573355988
23779,8479,1653573599825
1357,11133,1653573661045
35780,3522,1653573831063
21847,5351,1653574208065
5623,3522,1653574311337
8287,11133,1653574531063
10891,4315,1653574685397
10572,3522,1653574843389
44835,15485,1653575295893
15505,11133,1653575508299
47364,16221,1653575967235
17021,8051,1653576193588
15626,11133,1653576709710
3999,7183,1653576791546
4355,15124,1653577033370
48630,10332,1653577822167
32670,5928,1653577939535
38231,19445,1653578062491
32011,17645,1653578177443
18728,5351,1653578463139
10505,3522,1653579180535
35230,12949,1653579867913
6691,15427,1653580479943
2548,3522,1653582140534
78,2844,1653582930253
7100,10294,1653583732263
2648,1530,1653584040362
6774,3522,1653584781667
29966,14056,1653591461709
27931,2844,1653601834759
45414,3522,1653602559423
48328,6789,1653602997568
36053,10489,1653603557323
20819,11449,1653604746622
43739,11392,1653604991322
1684,15427,1653605857678
17595,12137,1653607425766
35427,44,1653608196785
40166,13250,1653608300489
16485,3522,1653610008096
16030,3522,1653610451329
17907,3522,1653610754271
1715,15966,1653611673354
6445,9830,1653613178643
40214,11133,1653613918160
10187,3522,1653614524527
3464,16513,1653614589550
4269,6957,1653614645134
27850,14568,1653615113362
33126,3542,1653615562800
6726,553,1653617071354
25718,13656,1653617142813
19092,12611,1653618207618
46550,15966,1653618366008
6691,12568,1653619280437
37614,12101,1653620041272
44808,3522,1653620487410
36504,9846,1653622775400
30217,10489,1653622794283
11496,8690,1653623077083
13505,8496,1653623187937
43655,17955,1653623276674
21033,3522,1653623498073
28445,5135,1653624076265
20541,17955,1653624504610
11972,16513,1653624698097
26102,3522,1653625176745
40866,8690,1653625560797
457,16049,1653625570905
19492,2240,1653625938917
42422,735,1653626828259
14927,10332,1653627411704
24408,12611,1653627720877
3705,15202,1653627994096
19855,13627,1653628296839
27542,15381,1653629028383
2721,1178,1653629047774
33460,11563,1653629073595
17448,3104,1653629784209
33731,6192,1653629947153
37614,12611,1653630265592
12506,3522,1653630809715
8817,6957,1653631452082
23992,10162,1653632161052
4498,16960,1653632402905
4978,15135,1653636770532
15324,14432,1653636992424
171,12146,1653637373268
24075,16912,1653640341872
22227,8690,1653640691514
28048,3488,1653641040988
20048,16719,1653641194706
5410,16168,1653641214445
42805,5928,1653641224732
46913,5928,1653642295627
42969,17417,1653642312524
46937,13546,1653642729506
37840,5833,1653642873108
2238,316,1653643109963
2238,11449,1653643198778
12210,15427,1653643742611
39744,10996,1653643935583
4761,12576,1653644022216
25177,15427,1653644269515
20200,8690,1653644378928
22842,5351,1653644704227
48020,15184,1653644905790
14221,16984,1653645237011
